t;k;z;done;failed
575.3582513357435;1;1;298;278
575.7174243441918;0;0;299;278
576.0674851449603;1;1;299;278
577.27879146595;1;1;299;279
579.7387372215344;0;0;300;279
581.2568427793398;1;1;300;279
581.8480517682515;1;1;300;280
581.9698714042348;0;0;301;280
582.011420295805;1;1;301;280
582.3028005423332;1;1;301;281
583.5154563574567;0;0;302;281
584.1129794210707;1;1;302;281
585.1723715265341;1;1;302;282
585.2132934213264;1;1;302;283
585.6245437862987;1;1;302;284
587.3611217571722;0;0;303;284
588.0776139872063;1;1;303;284
588.3897771330178;0;0;304;284
588.6477451192382;1;1;304;284
588.7105802125504;1;1;304;285
589.6485703353587;1;1;304;286
590.4424674956838;0;0;305;286
590.6291138672121;1;1;305;286
590.6358843286541;1;1;305;287
591.4951912159293;0;0;306;287
591.7591334627044;1;1;306;287
591.9192221173219;0;0;307;287
593.3921271020096;1;1;307;287
593.8857589213625;1;1;307;288
594.0118416927561;0;0;308;288
594.0526870347221;1;1;308;288
595.1118741913851;0;0;309;288
597.3578889328908;1;1;309;288
600.2775929561899;0;0;310;288
600.6288211623533;1;1;310;288
601.0062222563324;0;0;311;288
601.1092136099361;1;1;311;288
601.7673333752017;0;0;312;288
602.0231873338294;1;1;312;288
602.9937301849616;1;1;312;289
603.4181908798231;0;0;313;289
603.8289402624513;1;1;313;289
604.8162755203715;0;0;314;289
606.3441964359553;1;1;314;289
606.5830789368556;1;1;314;290
607.1525774075653;0;0;315;290
607.3019064824349;1;1;315;290
609.6802162194389;0;0;316;290
609.6854473973287;1;1;316;290
610.4920252112156;0;0;317;290
610.6235744426361;1;1;317;290
614.4201512364992;0;0;318;290
614.7312347764451;1;1;318;290
615.0286198834706;1;1;318;291
616.6603753164609;0;0;319;291
617.9097842196253;1;1;319;291
617.960136074907;0;0;320;291
618.6601871768145;1;1;320;291
619.1757566498242;0;0;321;291
619.5345176262512;1;1;321;291
619.6512648192811;1;1;321;292
619.8929959190224;0;0;322;292
620.0251372896811;1;1;322;292
620.7979288863703;1;1;322;293
622.1595609657783;0;0;323;293
622.4517911370685;1;1;323;293
622.5833111693543;0;0;324;293
622.9686092575101;1;1;324;293
623.8828697646541;0;0;325;293
625.7239114172213;1;1;325;293
628.5347104493104;0;0;326;293
630.7627880688333;1;1;326;293
632.8463734103635;0;0;327;293
632.9777969228286;1;1;327;293
634.045303580493;1;1;327;294
634.0755362943594;1;1;327;295
634.3108398631056;1;1;327;296
634.4251148784859;0;0;328;296
634.6799905345978;1;1;328;296
635.4703781444116;0;0;329;296
636.3100427466762;1;1;329;296
636.9975373486471;1;1;329;297
644.2969795097874;0;0;330;297
644.3595016446619;1;1;330;297
644.9162332946275;1;1;330;298
647.5429713489829;0;0;331;298
648.4042445837287;1;1;331;298
648.7686169144591;1;1;331;299
650.7077854537318;0;0;332;299
651.2056652188043;1;1;332;299
651.3879187707471;0;0;333;299
652.5894664121432;1;1;333;299
653.6313327305527;0;0;334;299
654.7828088630863;1;1;334;299
654.9446982178423;0;0;335;299
655.0352783651365;1;1;335;299
655.6860184690624;0;0;336;299
656.1095441711011;1;1;336;299
657.7304041676495;1;1;336;300
658.2944033859936;0;0;337;300
658.9729240770695;1;1;337;300
659.0816517112216;0;0;338;300
659.2451156006614;1;1;338;300
659.7210014785576;0;0;339;300
659.7834258340029;1;1;339;300
659.929755062183;0;0;340;300
660.1339972283553;1;1;340;300
661.3868982298801;0;0;341;300
661.8574016900758;1;1;341;300
662.0895796205054;0;0;342;300
662.1300422862205;1;1;342;300
662.9727387883039;0;0;343;300
664.3718463707362;1;1;343;300
664.5913017544902;1;1;343;301
664.6198407190562;1;1;343;302
668.0233663888391;0;0;344;302
668.108780717275;1;1;344;302
668.355603777938;1;1;344;303
668.5560149770527;0;0;345;303
669.2554927798858;1;1;345;303
669.5131223450938;0;0;346;303
671.0718665145286;1;1;346;303
671.4876333577267;1;1;346;304
672.1940542462924;0;0;347;304
672.2112173377435;1;1;347;304
673.2113628578016;1;1;347;305
673.4161967282968;1;1;347;306
674.0543578970564;1;1;347;307
674.2380996231826;0;0;348;307
674.5374480531832;1;1;348;307
674.6910030896541;1;1;348;308
674.8866748961875;0;0;349;308
675.1684709352088;1;1;349;308
677.6970802618985;0;0;350;308
677.8610472687834;1;1;350;308
678.6011961801099;1;1;350;309
678.7863252078677;0;0;351;309
679.1964099316283;1;1;351;309
679.3954861710018;0;0;352;309
679.5289913189048;1;1;352;309
681.6368243646236;0;0;353;309
681.6729300784617;1;1;353;309
683.7489063183801;0;0;354;309
683.9019805458971;1;1;354;309
684.055480204356;0;0;355;309
684.6645736033464;1;1;355;309
684.6816339073899;1;1;355;310
684.7704707430063;1;1;355;311
685.405212070675;1;1;355;312
686.0130141191395;0;0;356;312
687.1189558925705;1;1;356;312
687.5592845653676;0;0;357;312
687.6597589791551;1;1;357;312
687.8912914777628;1;1;357;313
687.9102116284585;0;0;358;313
687.9558960879178;1;1;358;313
689.0230896526608;0;0;359;313
689.329320362381;1;1;359;313
689.4895282157421;0;0;360;313
689.8062823017249;1;1;360;313
689.8301241695472;0;0;361;313
689.9831020548565;1;1;361;313
690.1460653062755;0;0;362;313
690.3337971956637;1;1;362;313
691.4440080660389;0;0;363;313
691.7813165575736;1;1;363;313
691.7842557272014;1;1;363;314
692.2306107027287;1;1;363;315
692.4146710220164;0;0;364;315
692.8376917797985;1;1;364;315
693.126182821093;1;1;364;316
695.3022491280763;0;0;365;316
695.5437151966818;1;1;365;316
696.2908613826967;0;0;366;316
696.5941083079009;1;1;366;316
696.616023082481;0;0;367;316
696.8733076777484;1;1;367;316
697.0981293424192;0;0;368;316
697.1150401563638;1;1;368;316
697.1742474849259;1;1;368;317
698.1727775418584;0;0;369;317
698.639040381177;1;1;369;317
698.8202555877597;1;1;369;318
701.5822905096933;0;0;370;318
701.7680405560944;1;1;370;318
702.7929130274191;1;1;370;319
702.9052288513578;1;1;370;320
703.5672773493518;1;1;370;321
704.4301063965987;0;0;371;321
705.3035709707905;1;1;371;321
705.3699608155068;1;1;371;322
705.3936685144286;0;0;372;322
705.575664947714;1;1;372;322
705.6508580662135;1;1;372;323
706.1843530576772;0;0;373;323
706.4495339688879;1;1;373;323
706.6440848147638;1;1;373;324
707.9049038768699;0;0;374;324
708.4318947550222;1;1;374;324
708.9752461636832;0;0;375;324
709.2301395985737;1;1;375;324
709.475145512591;1;1;375;325
710.9117385825155;0;0;376;325
711.1220722987136;1;1;376;325
711.1488578963153;1;1;376;326
711.985717471726;0;0;377;326
712.1825563750649;1;1;377;326
712.5762959639216;1;1;377;327
712.8890170078254;1;1;377;328
713.1200040380122;0;0;378;328
713.9569603240958;1;1;378;328
715.7821525753941;0;0;379;328
715.8440490870688;1;1;379;328
716.0429661065093;0;0;380;328
716.5398942242538;1;1;380;328
717.3196520283816;1;1;380;329
717.5021425375038;1;1;380;330
718.566468847148;0;0;381;330
719.0407954460127;1;1;381;330
719.1918858270521;1;1;381;331
719.3284926165791;1;1;381;332
719.4486449415745;1;1;381;333
720.1231195970036;1;1;381;334
722.0458314441705;0;0;382;334
723.0214445581162;1;1;382;334
723.5699495918302;1;1;382;335
723.6074305964426;0;0;383;335
723.9389511212796;1;1;383;335
724.5953765298715;1;1;383;336
724.780617150761;0;0;384;336
724.8205060765366;1;1;384;336
728.1504284508271;0;0;385;336
729.2811877648415;1;1;385;336
730.3716235552901;0;0;386;336
730.421175969775;1;1;386;336
731.4017961089621;0;0;387;336
731.9216475602657;1;1;387;336
732.2225712548404;1;1;387;337
733.7638768442275;0;0;388;337
734.2944683528724;1;1;388;337
734.454234262807;1;1;388;338
734.8767503311727;1;1;388;339
736.2805321923302;1;1;388;340
737.7309936316642;0;0;389;340
738.9720106540549;1;1;389;340
739.4378050475801;1;1;389;341
739.5242504071383;1;1;389;342
740.0237863839491;1;1;389;343
740.4863882832244;1;1;389;344
740.8833006223891;0;0;390;344
741.1931437005738;1;1;390;344
743.8553580425818;1;1;390;345
744.1495690545139;1;1;390;346
744.4505213854321;0;0;391;346
744.8188153351136;1;1;391;346
745.6735420314299;1;1;391;347
747.3179318154743;0;0;392;347
747.4070598289069;1;1;392;347
747.6878275401479;1;1;392;348
748.0191433409777;1;1;392;349
748.1662086277511;1;1;392;350
748.1994705251942;1;1;392;351
749.7978357211493;0;0;393;351
750.9039579511359;1;1;393;351
751.6152748419587;0;0;394;351
751.7456931713645;1;1;394;351
751.8104031749683;1;1;394;352
752.2532154477734;1;1;394;353
752.7819186949214;0;0;395;353
752.9890268391798;1;1;395;353
753.127140605344;1;1;395;354
753.3838550751684;1;1;395;355
753.4735405792047;1;1;395;356
753.5083233634922;1;1;395;357
753.9342256217416;0;0;396;357
754.0705481319147;1;1;396;357
754.0778650380082;0;0;397;357
754.3224056445612;1;1;397;357
754.9803488579315;0;0;398;357
755.0288689968327;1;1;398;357
755.211177054277;1;1;398;358
755.7268503741801;0;0;399;358
756.8592900975844;1;1;399;358
757.0564875820235;0;0;400;358
757.3131308090166;1;1;400;358
757.6075957454636;0;0;401;358
758.632788247514;1;1;401;358
758.6750890465544;1;1;401;359
760.3416600569362;0;0;402;359
760.4719528094731;1;1;402;359
761.4951719911879;1;1;402;360
761.8131837427644;0;0;403;360
762.0306619717192;1;1;403;360
762.5984962517742;0;0;404;360
762.6647165704286;1;1;404;360
762.9958021068372;1;1;404;361
763.1588928790949;1;1;404;362
763.4134233669175;1;1;404;363
764.2535173185266;0;0;405;363
764.4900778853022;1;1;405;363
766.4879672465792;0;0;406;363
767.7102391793926;1;1;406;363
768.561291441026;1;1;406;364
768.7882186834865;0;0;407;364
768.8562514466121;1;1;407;364
769.813180753091;0;0;408;364
769.935287565604;1;1;408;364
770.434369512895;1;1;408;365
770.743849514692;1;1;408;366
771.2492914837251;1;1;408;367
771.5606849747236;1;1;408;368
773.0547857174967;0;0;409;368
773.4946200107785;1;1;409;368
774.597569740015;0;0;410;368
775.0195813735472;1;1;410;368
778.0990638095936;0;0;411;368
779.1729082099741;1;1;411;368
779.6785186805816;0;0;412;368
780.3385098597082;1;1;412;368
781.868125193115;0;0;413;368
782.6880240793141;1;1;413;368
783.34105021166;0;0;414;368
784.0669422057678;1;1;414;368
784.2996987973079;1;1;414;369
784.8451487424496;1;1;414;370
784.8845789131638;1;1;414;371
785.2409051697052;1;1;414;372
785.9898130559484;0;0;415;372
785.9920062661549;1;1;415;372
786.745721807254;1;1;415;373
787.2291827178697;1;1;415;374
788.7510261267752;1;1;415;375
789.6042276686974;1;1;415;376
789.8422938698774;0;0;416;376
789.8689258710524;1;1;416;376
790.1328644427782;0;0;417;376
790.727686379281;1;1;417;376
791.6327550146988;0;0;418;376
793.0465213285336;1;1;418;376
793.0566213986982;1;1;418;377
793.186795137827;1;1;418;378
793.3659011389028;0;0;419;378
794.2844242070003;1;1;419;378
794.3456759544312;1;1;419;379
796.7045564519921;1;1;419;380
797.2749047350103;0;0;420;380
797.3196665654884;1;1;420;380
797.4007830539458;1;1;420;381
799.3352173790091;1;1;420;382
799.8568536634674;1;1;420;383
800.236886147607;0;0;421;383
800.5028996808765;1;1;421;383
801.7033212027804;0;0;422;383
802.5837958349885;1;1;422;383
803.2570137567171;0;0;423;383
803.7557326287568;1;1;423;383
804.0349601565116;1;1;423;384
804.7175515860515;0;0;424;384
805.5043256931;1;1;424;384
806.9334261813838;0;0;425;384
807.0347693674373;1;1;425;384
808.0016008952967;0;0;426;384
808.1061360527211;1;1;426;384
808.394724865748;1;1;426;385
808.6088717858092;1;1;426;386
811.6226110698439;0;0;427;386
811.6240542771394;1;1;427;386
811.8490520029768;0;0;428;386
812.9820477373731;1;1;428;386
813.3701383140544;1;1;428;387
815.1644195409478;0;0;429;387
815.8650535255505;1;1;429;387
816.0628435311206;1;1;429;388
816.5277016908701;1;1;429;389
816.7426716856115;1;1;429;390
816.9643964876653;0;0;430;390
817.4601023880651;1;1;430;390
817.5701343202701;1;1;430;391
818.3845233397549;0;0;431;391
818.640596806744;1;1;431;391
818.7763615219818;1;1;431;392
819.2684381387079;1;1;431;393
821.8126234190245;0;0;432;393
822.1692563717394;1;1;432;393
822.7222470988931;1;1;432;394
823.143754551918;1;1;432;395
823.2067192970143;1;1;432;396
829.056330224582;0;0;433;396
829.534687282865;1;1;433;396
831.1512122285275;0;0;434;396
832.0524284777158;1;1;434;396
832.3329803014317;0;0;435;396
833.6270958835959;1;1;435;396
835.6813905205153;0;0;436;396
837.0245023596567;1;1;436;396
837.1328702903838;0;0;437;396
837.6309616556837;1;1;437;396
837.7966541753326;1;1;437;397
838.0956443691413;0;0;438;397
838.1243444866601;1;1;438;397
838.1257398104242;1;1;438;398
838.6665348578816;0;0;439;398
839.4044967048906;1;1;439;398
839.7348917659946;1;1;439;399
839.9476600301241;1;1;439;400
840.232907776165;1;1;439;401
842.0357235116414;1;1;439;402
842.0966627956866;1;1;439;403
842.1822972551013;1;1;439;404
842.297109354695;1;1;439;405
842.7891635944073;0;0;440;405
843.2976709687277;1;1;440;405
843.3134893149876;1;1;440;406
843.3886169266437;1;1;440;407
844.6681394714209;0;0;441;407
844.7437076338567;1;1;441;407
846.8976249109753;0;0;442;407
847.5507793649249;1;1;442;407
848.5444645716594;1;1;442;408
850.7724285425652;0;0;443;408
850.7947022539862;1;1;443;408
851.4537503432244;0;0;444;408
851.7562325118545;1;1;444;408
852.3546047242646;1;1;444;409
852.4318245196474;0;0;445;409
853.5357003055576;1;1;445;409
854.7275803981872;0;0;446;409
855.1520395155055;1;1;446;409
855.5463537918646;0;0;447;409
856.1141854653134;1;1;447;409
856.2657193302198;1;1;447;410
856.7338434804675;1;1;447;411
857.2172241391726;1;1;447;412
857.7233942732602;0;0;448;412
858.3396494784739;1;1;448;412
858.704795363933;1;1;448;413
859.1775143165465;1;1;448;414
859.2753507909985;1;1;448;415
859.7673036468207;0;0;449;415
860.097468655395;1;1;449;415
860.1846264233254;1;1;449;416
860.3273600564369;0;0;450;416
860.44290312584;1;1;450;416
860.8000347984309;0;0;451;416
860.921648740691;1;1;451;416
861.4630072953714;0;0;452;416
861.5018643180543;1;1;452;416
861.5121399178644;0;0;453;416
861.6635775888437;1;1;453;416
862.1427204435273;1;1;453;417
862.2032448880241;1;1;453;418
862.2639694101125;1;1;453;419
863.362926960355;1;1;453;420
866.664763053318;0;0;454;420
867.372436900565;1;1;454;420
867.7682233842991;0;0;455;420
867.8336490321113;1;1;455;420
868.0480488834605;1;1;455;421
868.2546525586988;0;0;456;421
868.2797056630295;1;1;456;421
868.3623387566067;0;0;457;421
869.5821190196476;1;1;457;421
870.2722486382889;1;1;457;422
871.5791636657589;1;1;457;423
872.4996869942216;0;0;458;423
872.6728192007832;1;1;458;423
873.4872752716501;0;0;459;423
873.5028416793816;1;1;459;423
874.9250640674691;0;0;460;423
875.3779386382612;1;1;460;423
876.1447199098435;0;0;461;423
876.2319317237864;1;1;461;423
876.6397173066636;1;1;461;424
878.0329101445652;0;0;462;424
878.5735299071491;1;1;462;424
879.11310565616;0;0;463;424
880.382875203122;1;1;463;424
880.6319241068728;1;1;463;425
881.0178734177501;0;0;464;425
881.5594478795383;1;1;464;425
882.1262332359674;0;0;465;425
882.2555219408532;1;1;465;425
882.4121781144921;1;1;465;426
882.6161051913165;1;1;465;427
883.9594191728212;0;0;466;427
884.6921589757782;1;1;466;427
885.409135688442;1;1;466;428
885.478902821215;0;0;467;428
886.5818925118397;1;1;467;428
886.6173365619263;1;1;467;429
886.7714113319204;1;1;467;430
888.7084196786217;0;0;468;430
888.8506867311079;1;1;468;430
889.7507273872777;1;1;468;431
890.0910586550409;1;1;468;432
890.3306320007157;1;1;468;433
891.7226193439103;1;1;468;434
891.732765810252;1;1;468;435
891.8965813142825;1;1;468;436
892.0939772161474;1;1;468;437
893.1888891225285;0;0;469;437
893.1949378392104;1;1;469;437
893.577209821693;0;0;470;437
894.0719661402896;1;1;470;437
894.6306708761982;0;0;471;437
894.7598341459808;1;1;471;437
895.5473314038046;1;1;471;438
896.4791857993944;0;0;472;438
896.9272392777983;1;1;472;438
898.0543708660437;0;0;473;438
898.7078166091262;1;1;473;438
900.2258802478772;1;1;473;439
900.2586473662446;1;1;473;440
901.5457398764437;0;0;474;440
901.9477250456871;1;1;474;440
904.7563961573992;0;0;475;440
906.0484364250109;1;1;475;440
906.316603960182;0;0;476;440
907.5355136034732;1;1;476;440
907.6716279716885;0;0;477;440
907.9348707818702;1;1;477;440
909.8807032459381;0;0;478;440
910.05283657956;1;1;478;440
910.63704750014;0;0;479;440
912.5243018002582;1;1;479;440
912.5887717366421;1;1;479;441
912.8619328804712;1;1;479;442
913.4673206095724;0;0;480;442
913.6758195667759;1;1;480;442
914.6776117107686;0;0;481;442
914.7312118425172;1;1;481;442
915.0981115647327;1;1;481;443
916.4683820880618;0;0;482;443
916.5122509327397;1;1;482;443
918.1584086451828;0;0;483;443
918.2187232952042;1;1;483;443
918.5204031530236;1;1;483;444
918.6542672784889;0;0;484;444
918.9623087910767;1;1;484;444
919.0031254272436;1;1;484;445
919.3801118160313;1;1;484;446
919.4127396181171;0;0;485;446
919.4511383587768;1;1;485;446
920.8038774063535;0;0;486;446
920.9532384772982;1;1;486;446
921.0931590820036;0;0;487;446
922.6977540593319;1;1;487;446
923.0272292276919;1;1;487;447
923.0716811718986;1;1;487;448
923.310322832893;0;0;488;448
923.3114947053344;1;1;488;448
923.6409443331935;1;1;488;449
924.4878325601147;1;1;488;450
924.820289648953;0;0;489;450
926.3696477502624;1;1;489;450
926.6473599364442;0;0;490;450
926.8406095947222;1;1;490;450
927.3710333734102;0;0;491;450
927.3877386749509;1;1;491;450
927.7232278389197;1;1;491;451
928.2051381846927;0;0;492;451
928.9578295203148;1;1;492;451
929.096853709529;0;0;493;451
930.6708411712448;1;1;493;451
931.5076366402477;0;0;494;451
932.4068642331571;1;1;494;451
932.7865337002061;1;1;494;452
932.9824064927795;1;1;494;453
935.5187943770588;0;0;495;453
935.6476232301342;1;1;495;453
937.3171063517949;1;1;495;454
938.7786310889102;0;0;496;454
939.0019549272718;1;1;496;454
939.2381373529264;1;1;496;455
940.2596492926039;1;1;496;456
941.0014787711343;1;1;496;457
942.9007663551821;0;0;497;457
943.5062180527123;1;1;497;457
943.7066198453092;1;1;497;458
943.7494905581011;1;1;497;459
944.245081089972;0;0;498;459
944.4800021405607;1;1;498;459
944.6512215804205;0;0;499;459
944.9804669077528;1;1;499;459
945.2819427276042;1;1;499;460
945.6143632892307;1;1;499;461
946.0869176628182;0;0;500;461
946.4964972644219;1;1;500;461
946.596463973784;1;1;500;462
946.8692731966484;1;1;500;463
947.0597442239359;0;0;501;463
947.6327514255751;1;1;501;463
948.0273359856154;0;0;502;463
949.0486183393119;1;1;502;463
950.7696698128341;0;0;503;463
950.7721852829137;1;1;503;463
952.0603734498919;0;0;504;463
953.0218199475671;1;1;504;463
953.2958136901365;1;1;504;464
953.716870393214;0;0;505;464
953.8587933255194;1;1;505;464
954.1330644227866;0;0;506;464
954.2160505226353;1;1;506;464
954.5530608576855;1;1;506;465
955.0054305601519;0;0;507;465
955.1400175613855;1;1;507;465
957.6127190977759;0;0;508;465
957.7280611253694;1;1;508;465
957.8674406843784;0;0;509;465
958.3860338806305;1;1;509;465
958.6597478546373;1;1;509;466
959.1091960410984;0;0;510;466
959.4773439666192;1;1;510;466
959.4911037357073;1;1;510;467
959.940449047075;0;0;511;467
960.0592194665292;1;1;511;467
960.156079373785;0;0;512;467
960.5211326243776;1;1;512;467
961.2572992258603;1;1;512;468
963.2951185597726;0;0;513;468
964.7823292473053;1;1;513;468
964.8109211750758;1;1;513;469
967.2339554965519;0;0;514;469
968.1114434669526;1;1;514;469
969.4546003480962;0;0;515;469
970.059648229559;1;1;515;469
970.8215658794054;1;1;515;470
971.6523260050361;1;1;515;471
971.9598051933355;1;1;515;472
972.0370142811056;1;1;515;473
972.7073400154579;1;1;515;474
973.2039737591414;1;1;515;475
973.6977512946636;1;1;515;476
973.8547244553167;1;1;515;477
975.0895645123294;1;1;515;478
975.5491580766171;1;1;515;479
977.0162420746879;0;0;516;479
977.543411898694;1;1;516;479
977.9146572648716;0;0;517;479
978.3352760186627;1;1;517;479
978.9841560482844;0;0;518;479
979.2476737922746;1;1;518;479
980.6812740800833;1;1;518;480
980.7410619984623;1;1;518;481
981.2423630804445;1;1;518;482
981.3465260803451;1;1;518;483
981.4781982154735;1;1;518;484
983.5503447717774;0;0;519;484
983.7812250380471;1;1;519;484
984.3354558486038;0;0;520;484
985.1171688443867;1;1;520;484
985.7550312216435;1;1;520;485
985.882740067122;1;1;520;486
986.7377361303053;0;0;521;486
988.1518801803713;1;1;521;486
988.2423510392402;1;1;521;487
989.6669302558171;0;0;522;487
991.1576628981105;1;1;522;487
991.2167858641938;1;1;522;488
991.2919661935136;0;0;523;488
991.8033875389742;1;1;523;488
991.8412137222908;1;1;523;489
991.980805053486;1;1;523;490
991.9894030510649;1;1;523;491
992.4829398022308;1;1;523;492
993.7313078643018;1;1;523;493
994.2266243837331;1;1;523;494
994.3745299884072;0;0;524;494
995.1908068135677;1;1;524;494
995.2186713987286;0;0;525;494
995.4084834614933;1;1;525;494
995.7587313899369;0;0;526;494
995.8382353440771;1;1;526;494
999.6222459679207;0;0;527;494
999.7355077830356;1;1;527;494
1000.0417392370579;1;1;527;495
